CSTRAT,ELAB,MEMO,READING,ESCS,GENDER,IMMIGR
2.504,2.7571,2.6934,475.52,-0.3574,0,1
-2.5423,-1.5227,-1.3817,467.26,-2.2256,0,1
0.2159,-0.6208,-0.2055,400.57,-0.3191,0,1
-0.5485,0.3277,0.1036,507.68,-0.1558,1,1
-0.0411,0.0385,-0.9276,604.36,1.054,1,0
-0.2945,-0.2743,0.3684,441.03,1.1069,1,0
-1.0786,-0.2743,-0.5436,512.69,-1.727,1,1
-1.3664,-0.2743,-1.9702,404.57,-0.074,1,1
1.6056,1.9347,1.3297,411.56,-1.2237,1,1
-0.0411,0.0385,0.1036,584.66,-0.5472,1,0
-2.0532,-1.5227,-0.2055,549.07,-0.6528,1,1
-1.0786,-0.2743,-0.5436,414.98,-1.9988,1,1
-1.0786,-0.6208,-0.2055,413.7,-2.1572,1,1
2.504,0.3277,2.6934,471.06,0.297,1,0
0.4861,0.0385,0.1036,594.75,0.2692,1,0
0.2159,0.0385,1.3297,507.19,-0.6658,0,9999
-0.8077,0.6034,-0.5436,397.66,-2.0537,1,1
0.4861,-0.2743,-0.2055,441.11,-0.0931,1,1
1.1341,0.8778,0.6832,600.63,0.6116,1,0
-0.2681,9999,9999,466.93,-0.3791,1,9999
-1.0786,-0.2743,-0.5436,547.51,-0.3205,0,0
9999,9999,9999,423.49,-1.6509,0,1
-0.2945,0.0385,-0.2055,514.4,-0.2033,0,1
-1.0786,-1.5227,-0.5436,420.69,-1.5574,0,1
-0.0411,-2.4098,-0.5436,573.01,1.054,0,0
-0.5485,0.0385,0.1036,366.57,-1.8121,0,1
0.4861,0.0385,0.395,423.01,-0.8131,0,1
-0.5485,0.0385,0.1036,438.24,-1.9381,0,1
0.4861,2.7571,-1.9702,474.24,0.1868,0,0
-1.0786,-1.5227,-0.9276,495.64,0.5583,0,0
-0.5485,-1.5227,-0.5436,541.18,-1.1561,0,0
-1.0786,-0.2743,-0.5436,505.67,-1.0262,0,0
-3.4531,-2.4098,-3.0191,484.34,0.7637,0,0
-0.0411,0.3277,-0.5436,399.12,0.4637,0,0
-0.0411,1.9347,0.395,501.34,0.4289,0,9999
-1.6827,-1.5227,-1.3817,387.18,0.0334,0,0
0.2159,0.6034,-0.9276,596.41,1.2396,0,0
-1.0786,-0.2743,-0.5436,422.28,-0.3319,1,0
0.2159,-0.2743,-0.9276,638.52,0.8209,1,0
0.4861,0.6034,0.6832,625.97,0.9492,1,0
0.4861,1.9347,0.9843,511.57,-0.6125,1,0
0.4861,-0.2743,0.1036,599.59,-1.2512,1,0
0.4861,0.3277,-0.2055,590.46,1.4043,1,0
1.1341,-0.2743,0.9843,546.69,0.0567,1,0
-0.0411,0.0385,-0.2055,499.42,0.4734,1,0
0.4861,-0.2743,0.1036,598.48,0.2177,1,0
1.6056,0.6034,0.9843,476.46,0.633,1,0
0.2159,0.3277,0.1036,526.91,1.2624,1,0
0.2159,-0.2743,-0.4768,479.08,0.5771,1,0
0.4861,0.0385,0.1036,542.4,0.7104,1,0
0.2159,-0.2743,0.395,564.96,0.6908,1,0
0.2159,0.8778,-1.3817,565.51,1.1318,1,0
-1.3664,0.0385,-0.2055,554.79,-0.236,1,0
2.504,2.7571,0.395,658.54,-0.0713,1,0
-0.8077,0.6034,0.1036,451.44,0.342,1,0
0.7826,0.8778,-0.9276,547.24,0.053,1,0
-0.2945,-0.6208,-1.3817,772.46,1.2374,1,0
-0.8077,0.6034,-1.3817,587.11,-0.6223,0,0
0.4861,1.4986,-0.2055,648.76,1.4736,0,0
9999,9999,9999,481.86,0.7194,0,0
2.504,2.7571,2.6934,528.99,-0.6501,0,0
-1.0786,-0.2743,-0.5436,373.31,-0.4435,0,0
-0.0411,0.6034,-0.9276,518.33,0.21,0,0
0.7826,1.1676,0.9843,541.9,0.5345,0,0
-0.9673,-0.2743,-0.2055,428.06,0.7394,0,0
-2.0532,-2.4098,-1.3817,534.12,-0.9168,0,0
0.7826,-0.6208,0.6832,629.84,0.8191,0,0
2.504,1.1676,0.9843,618.62,1.4235,0,0
-0.0411,0.6034,-0.2055,500.69,0.2245,0,0
1.1341,0.8778,0.1036,490.83,-0.7921,0,0
-0.2945,1.1676,-0.2055,598.9,0.6318,0,0
-0.2945,0.6034,-0.5436,379.96,-0.8748,0,9999
0.2159,0.8778,0.6832,507.27,-0.0739,0,0
0.7826,0.0385,1.3297,611.81,-0.3482,0,0
0.4861,1.1676,0.395,412.59,-0.5472,0,0
0.2159,-0.6208,0.1036,495.16,1.2396,0,0
0.2159,0.8778,0.6832,519.93,1.3181,0,0
-0.2945,-1.5227,0.395,577.75,0.3976,1,0
2.504,0.8778,1.7893,550.26,1.1087,1,0
-0.5485,-1.5227,-0.9276,610,0.5623,1,0
-1.3664,-1.0185,-0.9276,576.48,-0.0378,1,0
0.7826,0.0385,-0.2055,526.51,1.3971,1,0
-0.0411,0.0385,0.1036,405.92,0.6915,1,0
-0.2945,-1.5227,-0.9276,646.07,1.3476,1,1
9999,9999,9999,571.71,9999,1,9999
0.2159,-0.6208,0.395,647.74,0.6052,1,0
0.2159,-0.2743,0.4361,460.42,0.4637,1,0
-0.5485,-0.6208,0.1036,633.2,0.8401,1,1
-0.0411,-0.2743,0.395,320.92,1.6584,1,0
0.7826,-0.6208,-0.2055,678.24,-0.0004,1,0
-1.0786,-1.5227,0.1036,506.17,-0.1221,1,0
-0.0411,-1.5227,0.1036,536.76,1.1069,1,0
1.6056,1.4986,2.6934,707.47,-0.0551,1,0
1.6056,-1.5227,-0.2055,586.49,1.5293,1,0
-1.6827,-2.4098,-1.9702,494.1,0.5569,1,0
1.1341,-1.5227,-0.2055,611.11,1.0262,1,0
0.4861,-0.2743,0.9843,641.15,0.8488,0,0
1.1341,1.9347,0.9843,575.73,-1.086,0,0
-1.0786,-2.4098,-0.2055,586.31,0.0009,0,0
0.2159,-0.6208,-1.9702,550.16,0.3439,0,0
-0.0411,0.0385,-0.2055,504.22,0.7179,0,0
1.1341,0.6034,-1.3817,648.6,1.8987,0,0
-1.0786,-1.5227,-0.9276,449.55,0.1095,0,0
1.1341,-0.2743,1.3297,520.18,1.6947,0,0
1.1341,-0.2743,1.7893,399.76,0.5796,0,0
0.4861,0.416,0.395,582.63,1.858,0,0
-1.0786,-1.0185,-0.9276,622.31,0.9812,0,0
1.6056,-0.6208,0.1036,655.74,2.4273,0,1
0.7826,2.7571,1.1622,512.48,0.3064,0,0
-0.5485,-0.2743,0.6832,520.82,-0.2367,0,0
0.4861,-1.5227,-0.2055,592.73,0.5551,0,0
-1.0786,0.0385,-0.2055,507.27,0.1405,0,0
0.4861,0.3277,-0.2055,539.58,1.2459,0,0
-0.0411,0.3277,-0.9276,565.79,1.0284,0,0
-1.0786,-2.4098,-0.2055,443.26,-0.0815,1,0
-0.2945,0.8778,-0.9276,374.43,-0.3221,0,0
-0.5485,-1.0185,0.1036,485.78,-0.3366,0,0
2.504,0.0385,0.1036,510.07,-0.0551,0,0
0.4861,0.3277,0.1036,415.96,0.5268,0,9999
0.2159,0.3277,0.395,433.43,0.7714,0,0
0.7826,0.8778,1.3297,444.37,0.3645,1,0
9999,9999,9999,425.46,9999,1,9999
-1.0786,-1.5227,0.1036,497.28,1.2156,1,0
-0.2945,1.1676,0.6832,366.49,-0.5524,0,0
-0.0411,0.0385,0.3684,619.53,-0.0462,1,0
1.1341,1.4986,0.395,536.05,0.8993,0,0
-0.5485,0.3277,0.395,429.35,0.342,0,1
-0.5485,0.3277,0.395,338.92,-0.7326,0,0
1.1341,0.6034,1.3297,566.19,0.922,0,1
9999,9999,9999,485.86,0.2585,0,9999
0.4861,0.8778,0.395,449.45,0.4109,1,0
-0.2945,-1.5227,2.6934,465.74,-0.4408,1,0
-0.2945,-0.2743,-1.3817,456.92,-0.3783,1,0
0.4861,0.0385,0.9843,394.95,1.3413,0,0
0.2159,0.0385,-0.9276,622.71,0.8956,1,0
0.4861,0.8778,0.9843,435.04,0.2684,0,1
0.7826,0.6034,0.9843,451.84,1.3971,1,0
0.7826,0.3277,1.3297,440.32,1.0248,1,0
-0.8077,-1.5227,-0.2055,396.8,0.3251,0,0
-0.0411,-0.2743,0.1036,460.21,0.7637,0,0
-0.0411,-0.2743,0.395,622.23,1.8228,1,0
0.2159,-1.0185,0.1036,639.55,1.1403,1,0
0.2159,0.6034,0.395,464.55,1.6908,1,0
-0.5485,-0.2743,0.6832,460.1,1.0812,1,1
0.2159,-0.2743,0.395,625.89,0.4159,1,0
-0.0411,-0.2743,0.6832,670.77,1.4563,1,1
1.1341,-1.5227,-0.5436,609.13,0.3457,1,1
-0.0411,-0.6208,0.395,563.21,1.4235,1,1
0.4861,-2.4098,2.6934,545.73,1.6908,1,0
-0.0411,-0.2743,-1.3817,626.21,1.2885,1,0
0.4861,0.6034,0.6832,601.26,1.4241,1,1
1.1341,0.3277,0.6832,465.02,-0.9178,1,0
0.2159,1.4986,0.395,594.19,2.1369,1,1
-0.5485,0.0385,0.395,564.88,1.1667,1,1
-0.0411,-0.6208,0.1036,726.3,1.2885,1,0
0.7826,0.6034,-0.9276,507.36,1.4204,1,0
0.4861,-1.5227,0.395,713.67,1.1756,1,0
-0.8077,-2.4098,-0.2055,598.8,1.054,1,0
0.4861,-0.6208,-0.2055,668.07,2.0577,1,0
1.6056,-0.6208,1.7893,543.34,1.0284,0,0
-1.3664,-0.2743,-3.0191,623.67,1.0541,0,0
-0.0411,0.0385,-1.3817,632.49,0.8172,0,0
-0.5485,-1.0185,1.3297,651.17,0.6588,0,0
0.7826,-1.0185,0.1036,536.85,1.3771,0,0
-0.0411,0.6034,-1.3817,660.31,0.6151,0,0
-1.0786,0.3277,-0.2055,490.27,0.922,0,1
-2.0532,0.0385,-0.9276,501.26,1.4841,0,0
-3.4531,-2.4098,-3.0191,315.91,-0.0206,0,0
0.4861,0.3277,-0.5436,683.64,1.5264,0,0
-0.8077,0.0385,-0.2055,449.07,-0.1531,0,1
0.7826,-0.6208,-0.2055,520.82,0.5268,0,1
-0.2945,-0.6208,0.9843,632.97,1.2195,0,0
0.2452,0.3277,-0.2055,328.09,1.0245,0,0
0.2159,1.4986,-1.9702,579.42,0.8133,0,1
-0.5485,0.6034,-1.3817,738.47,1.0812,0,0
-0.2945,-0.6208,-1.3817,678.91,1.6644,0,1
2.504,1.4986,-0.5436,648.2,1.638,0,0
0.2159,0.8778,-0.5436,572.6,1.0512,0,0
9999,9999,9999,556.22,9999,1,9999
-0.5485,-1.0185,-0.9276,405.05,0.4791,1,0
0.2159,0.0385,-0.5436,570.12,0.8957,1,0
-0.8077,-1.0185,-0.5436,484.25,-0.4024,1,0
0.4861,0.6034,-0.2055,520.15,1.5792,1,0
-0.2945,-1.5227,-0.2055,517.22,0.9041,1,0
0.4861,-0.2743,0.6832,604.36,0.7637,1,0
0.7826,-1.5227,0.9843,637.33,1.3709,1,0
-1.0786,-2.4098,-1.3817,601.1,0.4268,1,0
-0.2945,0.3277,-0.9276,547.08,0.9189,1,0
0.4861,0.7854,0.3684,458.99,1.1417,1,0
0.4861,0.3277,0.6832,649.01,1.2987,1,0
-0.2945,0.0385,-0.9276,699.93,1.7376,1,0
1.1341,1.1676,0.1036,701.28,2.8914,1,0
0.4861,-0.2743,0.1036,656.08,2.1924,1,0
0.4861,0.6034,-0.2055,502.36,-0.0225,1,1
2.504,0.3277,-0.5436,657.59,0.324,1,0
0.2159,-0.6208,0.1036,513.16,0.0508,1,0
0.7826,-2.4098,-0.2055,546.53,-0.4672,1,0
-0.0411,-1.0185,1.3297,603.88,0.5324,1,0
0.2159,0.6034,0.395,491.64,0.1857,1,0
0.7826,0.3277,0.1036,610.6,1.2357,0,0
-0.5485,0.8778,0.1036,575.09,-0.2324,0,0
-1.0786,-0.2743,-0.9276,462.78,0.0877,0,0
-1.8203,-0.2743,-0.5436,491.4,0.5569,0,0
-0.0411,0.0385,-0.9276,489.15,0.474,0,0
-0.2945,-0.2453,0.6832,540.22,-0.0211,0,0
-3.4531,-0.6208,-3.0191,502.94,-1.0068,0,0
-2.0532,-1.5227,-3.0191,504.46,-0.1424,0,0
-0.2945,-1.5227,-0.5436,528.27,0.6421,0,0
-1.0786,-1.0185,-0.5436,624.71,0.9291,0,0
-0.5485,-0.6208,-0.5436,612.61,-0.7428,0,0
-0.0411,-0.6208,-0.2055,568.12,-0.7673,0,0
-3.4531,-2.4098,-3.0191,394.07,0.6518,0,0
-0.8077,-0.6208,-0.2055,494.84,1.3971,0,0
-0.2945,-0.2743,-0.5436,460.21,0.028,0,0
-1.0786,-1.0185,-1.3817,551.36,-0.2846,0,0
-0.8077,0.8778,-0.2055,393.83,0.0044,0,0
0.2159,0.3277,0.395,450.27,-0.6513,0,0
-0.8077,-0.2743,-0.2055,398.29,0.3842,1,1
1.6056,1.1676,1.3297,454.06,-0.8183,1,1
0.4861,0.3277,-1.3817,586.49,-1.0291,1,1
0.4861,0.6034,0.395,649.01,-1.2617,1,1
0.2159,0.6034,0.9843,436.9,-0.2791,1,0
0.2159,-1.5227,-0.2055,538.03,-0.1935,1,0
2.504,0.8778,1.3297,489.89,0.7394,1,1
0.7826,0.8778,0.395,440.63,-0.036,1,0
-1.3664,-1.5227,-0.9276,704.14,-0.5053,1,0
0.2159,0.3277,-0.2055,454.62,0.1887,1,1
1.1341,1.4986,0.9843,521.19,-0.9343,1,1
1.6056,0.6034,0.395,552.72,0.1316,1,1
-0.0411,0.0385,0.6832,556.62,-0.256,1,0
2.504,2.7571,0.6832,452.71,-0.9342,1,1
0.2159,-0.6208,-0.2055,399.04,-0.4986,0,1
1.1341,0.0385,1.3297,509.19,-0.6346,1,1
1.1341,0.0385,-0.2055,514.2,-0.6296,1,0
0.7826,0.3277,2.6934,404.89,-0.1648,1,0
-1.0786,-0.2743,-0.5436,414.19,1.0277,0,0
0.2159,0.0385,0.6832,619.42,0.7637,0,1
0.2159,-0.2743,-0.5436,517.69,-1.1239,0,1
1.6056,0.0385,0.1036,544.95,1.4513,0,0
-0.0411,-1.0185,0.6832,555.69,-1.282,0,0
-0.7169,0.0385,0.1036,366.91,-1.4599,1,9999
-2.0532,-0.7394,-1.9702,458.21,0.0298,0,1
2.504,2.7571,2.6934,453.72,0.7649,0,0
-0.2945,-0.6208,0.395,359.92,-0.2413,0,9999
-0.0411,0.3277,-0.2055,522.9,0.4503,0,0
-0.2945,-1.5227,0.1036,534.85,0.8861,0,0
-0.0411,-0.6208,-0.9276,456.68,0.7186,0,0
0.4861,0.0385,0.395,503.1,-0.4524,0,0
-0.0411,0.8778,0.1036,448.35,0.1857,0,0
0.4861,0.0385,1.3297,400.89,0.2061,0,1
0.4861,-0.6208,-0.9276,622.23,0.6221,0,0
-1.6827,-1.0185,-0.9276,419.81,-0.2033,0,0
-1.6827,-1.5227,-3.0191,664.34,-0.0829,1,0
0.7826,-1.0185,-0.9276,575.21,1.1931,1,0
1.1341,0.3277,-0.2055,567.82,1.4796,1,0
-0.5485,-2.4098,-0.2055,558.21,1.7964,1,0
-0.2945,0.0385,-0.9276,462.64,0.6376,1,0
-0.1575,-2.4098,-0.5436,623.27,0.8333,1,0
2.504,0.8778,0.6832,610.32,0.7971,1,0
-0.0411,-2.4098,-0.9276,542.56,1.6908,1,0
1.1341,0.0385,0.6832,546.53,1.4235,1,0
0.2159,-1.5227,0.9843,643.21,1.9488,1,0
1.6056,-0.6208,0.1036,589.19,1.0284,1,0
2.504,0.8778,0.1036,707.47,1.7108,1,0
1.1341,0.0385,0.1036,433.96,0.9984,1,1
-0.0411,1.4986,0.6832,466.37,1.3443,1,0
0.7826,1.4986,0.9843,528.89,0.5023,1,0
2.504,2.7571,1.3297,513.72,1.5825,1,0
0.2159,-0.2743,-0.9276,577.43,1.6644,1,0
0.7826,1.9347,0.395,508.72,0.0537,1,0
-0.0411,0.0385,-1.3817,600.39,2.1924,1,0
0.4861,0.8778,0.1036,494.1,1.3971,1,0
-1.6827,0.3277,-3.0191,647.56,1.0541,0,0
-0.2945,-0.6208,0.9843,415.24,0.028,0,0
-0.2945,0.3277,-0.5436,583.59,1.6644,0,0
-0.8077,0.0385,-0.2055,615.9,1.9521,0,0
0.7826,-0.6208,-0.2055,546.07,1.2374,0,0
-2.5423,-1.0185,-0.5436,500.94,1.3212,0,9999
-0.8077,-0.6208,-0.9276,444.66,0.1378,0,0
0.4861,-1.0185,-0.2055,412.67,1.3971,0,0
0.2159,0.3277,-0.9276,610.12,1.6644,0,0
2.504,1.9347,0.6832,663.59,2.0577,0,0
-0.5485,-0.6208,-3.0191,582.14,1.5792,0,0
-0.0411,0.3277,-3.0191,352.63,0.4761,0,1
-1.6827,-2.4098,-3.0191,584.71,0.9484,0,0
-0.0411,0.0385,1.7893,483.22,1.1931,0,0
1.1341,0.6034,-0.2055,574.77,1.5825,0,0
0.7826,-0.2743,-0.5436,693.42,1.8195,0,0
0.7826,1.9347,-0.2055,672.81,1.7376,0,0
-1.0786,-0.2743,-1.3817,608.6,1.7376,0,0
0.2159,-0.6208,0.395,560.1,1.1069,0,1
0.7826,0.0385,-0.2055,576.05,1.054,0,0
-0.0411,0.8778,0.1036,475.6,0.8499,0,0
0.2159,1.1676,0.1036,424.91,-0.4211,1,0
1.6056,0.6034,-0.2055,671.57,1.1832,1,0
-0.5485,-0.2743,0.395,593.4,1.6908,1,0
0.4861,0.0385,2.6934,488.54,0.8333,1,0
1.6056,-0.2743,0.395,660.37,1.0284,1,0
-0.0411,-0.6208,-0.2055,597.93,0.0678,1,1
-1.0786,0.0385,-1.3817,533.5,-2.2661,1,1
-1.1021,-0.2743,-0.5436,561.86,1.1069,1,0
0.4861,-2.4098,1.7893,603.73,0.4701,1,1
1.1341,-0.2743,-1.9702,679.19,-0.58,1,1
-0.0411,-0.2743,0.9843,629.38,0.2075,1,0
0.4861,0.0385,-0.2055,590.78,1.2642,1,0
-0.5485,0.3277,0.6832,482.74,0.1811,1,0
2.504,0.3277,1.1622,493.78,0.1636,1,1
1.6056,0.3277,0.395,421.25,-0.4673,1,1
-0.5485,0.0385,0.9843,539.46,-0.395,1,1
0.4861,0.8778,0.1036,614.85,1.0045,1,1
1.1341,0.0385,-0.2055,677.76,1.9257,1,0
-0.2945,0.3277,-0.2055,555.19,0.9819,1,0
0.7826,0.8778,0.6832,556.38,0.7707,1,0
2.504,-0.2743,0.9843,663.51,2.1369,0,1
0.2159,-2.4098,-0.5436,480.41,-0.388,0,0
-0.5485,0.8778,-0.2055,505.91,1.6908,0,0
0.2159,0.6034,0.6832,508.87,-0.6159,0,1
1.1341,0.3277,-0.2055,462.7,0.8861,0,0
-1.0786,-2.4098,-0.9276,455.24,-1.4459,0,0
-0.2945,0.8778,0.1036,555.85,1.5852,0,0
-0.5485,-1.0185,-0.2055,641.95,0.526,0,0
-0.0411,-1.0185,-0.5436,570.04,0.9756,0,0
0.7826,0.6034,0.9843,554.57,0.5893,0,0
1.6056,2.7571,0.6832,619.02,1.1829,0,0
-1.3664,-2.4098,-1.9702,505.75,0.5319,0,0
-3.4531,-2.4098,-3.0191,427.58,-0.2323,0,0
2.3927,1.9347,0.6832,370.98,0.5551,0,1
1.1341,0.8778,2.6934,399.2,1.0284,0,0
0.2159,0.8778,0.395,452.75,-0.5006,0,1
0.2159,0.6034,0.6832,607.08,0.1033,0,1
0.4861,1.1676,-0.2055,626.64,0.5067,0,0
0.7826,-2.4098,0.6832,604.99,-0.1769,0,1
-0.2945,0.0385,0.395,505.7,0.9255,1,0
-1.0786,0.3277,-1.3817,502.28,-0.1671,1,0
-0.5485,-2.4098,-1.3817,534.61,-0.8131,1,0
-1.6827,-0.6208,0.395,598.24,0.9255,1,0
-1.0786,-0.2743,-3.0191,537,0.3962,1,0
2.504,1.1676,0.395,542.79,0.5571,1,0
0.4861,0.3277,-0.9276,698.42,1.0284,1,0
-0.8077,-0.6208,-0.5436,463.67,0.1399,1,0
0.2159,0.3277,-0.2055,550.5,0.3721,1,0
0.2159,0.0385,-1.3817,549.71,0.6116,1,0
0.7826,1.1676,-0.2055,650.83,1.6155,1,0
-0.5485,0.6034,0.1036,599.67,-0.9381,1,0
0.2159,0.3277,0.395,498.63,-0.2304,1,0
-0.8077,-1.5227,-0.2055,603.57,-0.4375,1,0
-0.2945,0.0385,-0.5436,440.08,-0.2902,1,0
-0.0411,0.0385,-1.9702,483.61,0.2911,1,0
-1.0786,0.3277,-0.5436,443.97,-0.1254,1,0
0.2159,0.3277,0.9843,494.65,1.0548,1,0
-0.2945,1.9347,-0.9276,554.25,0.1359,0,0
-1.3664,-1.0185,-0.5436,572.2,-0.0118,0,9999
-1.6827,0.6034,-1.3817,423.09,0.1546,0,9999
-3.4531,-2.4098,-3.0191,465.66,0.2684,0,0
-2.5423,-1.5227,-0.9276,458.29,-0.5534,0,0
9999,9999,9999,428.38,9999,0,9999
-0.0411,0.3277,0.1036,569.8,-0.1529,0,0
0.4861,-0.2743,1.3297,384.85,0.3976,0,0
-0.2945,-1.5227,-0.5436,461.57,0.7394,0,0
-1.0786,-0.2743,-0.5436,400.16,-0.9062,0,0
-0.2945,0.6034,0.395,435.04,0.1828,0,1
-1.0786,-0.2743,-0.5436,421.17,0.2539,0,0
-0.8077,-0.7394,-3.0191,593.69,-0.3638,0,0
-1.0786,-1.5227,-0.2055,611.89,-0.2587,0,0
0.4861,0.6034,0.1036,474,-0.1782,0,0
0.7826,1.9347,0.1036,621.43,0.4233,0,0
-0.0411,0.8778,0.6832,490.35,0.6421,0,0
0.2159,0.8778,0.395,353.83,0.4206,0,0
-0.2945,-0.2743,0.1036,475.84,-0.7867,0,0
-1.0786,-0.2743,0.1036,430.31,-0.8599,0,0
-0.0411,0.0385,0.395,488.38,0.2429,1,1
1.6056,1.1676,1.3297,471.22,1.202,1,0
-0.2945,-0.2743,0.395,266.66,-2.5429,1,1
2.504,1.9347,1.7893,527.15,-0.1782,1,1
0.4861,1.1676,0.9843,383.91,0.7607,1,1
2.504,1.9347,0.9843,556.94,-1.2131,1,0
-1.0786,-1.5227,-0.5436,584.5,0.1359,1,0
-0.0411,1.4986,0.6832,512.53,0.9548,1,0
-0.0411,0.0385,0.6832,529.77,0.6025,1,0
-1.6827,-1.5227,-0.9276,402.42,-1.3187,1,0
-0.8077,-2.4098,-3.0191,574.57,0.7116,1,0
1.1341,0.6034,0.1036,502.04,0.2881,1,1
0.4861,0.8778,0.395,553.04,0.9503,1,1
-3.4531,-2.4098,-3.0191,414.42,-2.2529,1,1
-0.5485,0.0385,-0.2055,524.84,-1.3773,1,1
-0.2945,0.0385,-0.5436,389.71,9999,1,0
-0.0411,-1.0185,-0.5436,646.7,0.2364,1,9999
-0.2945,-0.2743,0.1036,477.26,-1.9771,1,1
0.4861,0.0385,2.6934,426.46,-0.9079,0,1
-1.6827,-0.6208,-1.9702,549.36,-0.8904,0,1
0.2159,-1.5227,-0.2055,518.41,-1.6141,0,1
-0.0411,0.3277,0.1036,342.2,-2.2115,0,1
-0.0411,0.6034,0.9843,388.62,-0.2639,0,1
-0.5485,0.3277,-0.5436,278.95,0.9492,0,1
-0.2945,0.0385,-0.2055,481.78,-0.6111,0,9999
-0.0411,0.8778,0.1036,334.51,-0.3634,0,1
-0.0411,0.0385,-0.8737,453.48,-0.8748,0,1
-3.4531,-2.4098,-3.0191,342.04,-1.084,0,0
0.4861,-1.5227,-0.2055,641.63,-2.6456,0,1
-0.5485,0.0385,-0.2055,407.86,-1.1318,0,1
1.1341,0.0385,-0.5436,572.44,1.5291,0,0
0.4861,1.1676,0.9843,520.26,-1.5462,0,1
-0.0411,0.6034,0.9843,370.58,-0.7214,0,0
2.504,2.7571,2.6934,359.04,-2.2085,0,1
-3.4531,-2.4098,-3.0191,480.49,-1.246,0,0
-1.0786,0.0385,-0.8737,505.67,-0.2655,0,1
0.4861,-0.2743,0.395,543.5,0.4109,0,0
1.6056,1.9347,1.7893,453.72,0.5289,0,1
1.6056,1.4986,0.395,569.4,-0.256,0,1
0.7826,0.8778,1.7893,512.53,-0.8599,1,0
1.6056,0.6034,2.6934,455.49,0.1658,1,1
-0.8077,-0.2743,0.1036,434.36,0.324,1,0
0.2159,0.8778,0.6832,428.16,-1.3252,1,0
-0.0411,-1.0185,0.395,531.67,-0.6895,1,0
0.2159,-0.2743,-0.2055,470.03,-0.1774,1,0
-0.2945,-1.5227,1.3297,540.81,-1.282,1,0
1.1341,-1.5227,-0.2055,377.96,0.0688,1,0
0.7826,0.8778,-0.2055,339.75,-1.4308,1,0
-0.2945,1.1676,2.6934,352.62,0.0728,1,0
-0.2945,0.3277,-0.9276,563.45,0.7833,1,0
-0.0411,-0.2743,0.1036,463.12,0.1873,1,0
-0.0411,0.8778,0.6832,341.02,-0.9655,1,9999
0.2159,-1.0185,1.3297,399.72,-0.8599,1,0
0.7826,1.9347,0.6832,482.1,0.0688,1,0
-0.5485,0.8778,0.6832,330.02,-0.8484,0,0
0.7826,0.6034,1.1622,386.94,0.1044,0,0
-0.0411,0.6034,0.1036,341.96,0.1811,0,9999
-0.2945,0.3277,-0.2055,342.52,-0.4123,0,0
-0.8077,0.3277,0.9843,345.57,0.4373,0,0
-0.2945,-0.2743,0.1036,338.44,1.1892,0,0
0.7826,0.3277,-0.2055,440.65,-1.1273,0,0
-0.8077,-0.6208,-1.3817,314.55,-0.4392,0,0
0.4861,1.4986,0.6832,317.91,-1.1867,0,0
0.2159,0.3277,-0.5436,423.49,0.7833,0,0
9999,9999,9999,331.22,9999,0,9999
-3.4531,-2.4098,-3.0191,305.17,0.4777,0,0
-0.2945,1.1676,0.9843,454.84,-0.3662,0,0
-0.2278,-0.6208,0.9843,340.52,-1.943,0,1
9999,9999,9999,230.93,-0.3843,0,9999
1.6056,1.9347,-0.5436,566.31,1.0586,1,0
-0.0411,-0.6208,0.395,388.76,1.0262,1,0
0.7826,-1.5227,-0.5436,513.8,1.2885,1,0
-0.0411,-2.4098,0.1036,533.02,1.3771,1,0
0.7826,0.0385,0.395,487.11,1.9521,1,0
-0.0411,0.6034,0.1036,494.65,0.7707,1,0
0.2159,-1.5227,-1.9702,627.4,0.7541,1,0
-1.0786,-0.2743,-0.5436,391.75,1.6116,0,0
-0.2945,-2.4098,1.3297,571,1.5264,0,0
-0.0411,0.6034,0.395,419.81,1.0245,0,0
-0.2945,-1.5227,-1.3817,552.24,1.2885,0,1
-0.0411,0.6034,0.395,620.95,1.0512,0,0
-0.0411,0.8778,-0.2055,578.54,1.7436,0,0
0.2159,-0.2743,-0.2055,661.03,0.8925,0,0
-0.5485,-1.5227,-0.9276,658.86,1.3085,1,0
-2.0532,-0.2743,0.1036,484.8,0.2906,1,1
-0.5485,-1.0185,-0.9276,548.2,-0.1079,1,0
-0.2945,0.3277,-0.2055,501.88,1.0248,1,0
0.7826,-0.2743,0.6832,630.1,1.8195,1,0
0.7826,-1.0185,-0.0276,436.66,-0.7214,1,0
1.1341,1.1676,1.3297,464.39,-0.0984,1,0
-0.8077,-0.6208,-1.3817,598.16,1.2195,1,0
1.1341,-1.5227,0.9843,597.37,1.3369,1,0
-0.8077,-0.6208,0.6832,534.77,-0.1003,1,0
1.1341,0.0385,0.9843,660.84,0.3896,1,0
0.4861,0.8778,-0.2055,581.8,-0.9079,1,1
0.4861,1.4986,-1.9702,607.54,1.3944,1,0
-0.0411,0.6034,0.6832,471.85,0.3081,1,0
0.7826,0.8778,0.395,575.76,0.6904,1,1
-0.0411,-0.2743,-1.3817,507.76,0.3565,1,1
-0.0411,-0.2743,-0.2055,669.58,-0.0783,1,1
2.504,-0.6208,0.395,569.33,-0.4169,1,0
1.1341,-0.2743,-0.2055,577.99,0.9748,1,1
-0.0411,-0.6208,0.395,622.47,0.4796,1,1
-0.2945,-0.6208,-0.9276,410.27,0.3591,0,1
